YEAR,STATE,RACE,SEX,AGE,POPULATION
2014,Kansas,White,male,20-24 years,91107.0
2014,Kansas,White,male,25-29 years,79814.0
2014,Kansas,White,male,30-34 years,83444.0
2014,Kansas,White,male,35-44 years,148417.0
2014,Kansas,White,male,45-54 years,157138.0
2014,Kansas,White,male,5-9 years,85523.0
2014,Kansas,White,male,55-64 years,159614.0
2014,Kansas,White,male,65-74 years,98622.0
2014,Kansas,White,male,75-84 years,50479.0
2014,Kansas,White,male,85+ years,20671.0
2014,Kansas,White,male,< 5 years,80320.0
2014,Kentucky,Asian or Pacific Islander,female,10-14 years,2088.0
2014,Kentucky,Asian or Pacific Islander,female,15-19 years,2154.0
2014,Kentucky,Asian or Pacific Islander,female,20-24 years,2616.0
2014,Kentucky,Asian or Pacific Islander,female,25-29 years,2561.0
2014,Kentucky,Asian or Pacific Islander,female,30-34 years,2449.0
2014,Kentucky,Asian or Pacific Islander,female,35-44 years,5437.0
2014,Kentucky,Asian or Pacific Islander,female,45-54 years,4101.0
2014,Kentucky,Asian or Pacific Islander,female,5-9 years,1963.0
2014,Kentucky,Asian or Pacific Islander,female,55-64 years,2293.0
2014,Kentucky,Asian or Pacific Islander,female,65-74 years,1444.0
2014,Kentucky,Asian or Pacific Islander,female,75-84 years,414.0
2014,Kentucky,Asian or Pacific Islander,female,85+ years,118.0
2014,Kentucky,Asian or Pacific Islander,female,< 5 years,1816.0
2014,Kentucky,Asian or Pacific Islander,male,10-14 years,1149.0
2014,Kentucky,Asian or Pacific Islander,male,15-19 years,1733.0
2014,Kentucky,Asian or Pacific Islander,male,20-24 years,2359.0
2014,Kentucky,Asian or Pacific Islander,male,25-29 years,2098.0
2014,Kentucky,Asian or Pacific Islander,male,30-34 years,2494.0
2014,Kentucky,Asian or Pacific Islander,male,35-44 years,4637.0
2014,Kentucky,Asian or Pacific Islander,male,45-54 years,3246.0
2014,Kentucky,Asian or Pacific Islander,male,5-9 years,2770.0
2014,Kentucky,Asian or Pacific Islander,male,55-64 years,1689.0
2014,Kentucky,Asian or Pacific Islander,male,65-74 years,924.0
2014,Kentucky,Asian or Pacific Islander,male,75-84 years,334.0
2014,Kentucky,Asian or Pacific Islander,male,85+ years,341.0
2014,Kentucky,Asian or Pacific Islander,male,< 5 years,1314.0
2014,Kentucky,Black or African American,female,10-14 years,12499.0
2014,Kentucky,Black or African American,female,15-19 years,12442.0
2014,Kentucky,Black or African American,female,20-24 years,13158.0
2014,Kentucky,Black or African American,female,25-29 years,12214.0
2014,Kentucky,Black or African American,female,30-34 years,13289.0
2014,Kentucky,Black or African American,female,35-44 years,21816.0
2014,Kentucky,Black or African American,female,45-54 years,25416.0
2014,Kentucky,Black or African American,female,5-9 years,13161.0
2014,Kentucky,Black or African American,female,55-64 years,21228.0
2014,Kentucky,Black or African American,female,65-74 years,11318.0
2014,Kentucky,Black or African American,female,75-84 years,5238.0
2014,Kentucky,Black or African American,female,85+ years,2960.0
2014,Kentucky,Black or African American,female,< 5 years,10207.0
2014,Kentucky,Black or African American,male,10-14 years,12733.0
2014,Kentucky,Black or African American,male,15-19 years,15714.0
2014,Kentucky,Black or African American,male,20-24 years,17657.0
2014,Kentucky,Black or African American,male,25-29 years,12074.0
2014,Kentucky,Black or African American,male,30-34 years,13467.0
2014,Kentucky,Black or African American,male,35-44 years,21790.0
2014,Kentucky,Black or African American,male,45-54 years,23537.0
2014,Kentucky,Black or African American,male,5-9 years,12519.0
2014,Kentucky,Black or African American,male,55-64 years,19723.0
2014,Kentucky,Black or African American,male,65-74 years,8521.0
2014,Kentucky,Black or African American,male,75-84 years,3726.0
2014,Kentucky,Black or African American,male,85+ years,1060.0
2014,Kentucky,Black or African American,male,< 5 years,12674.0
2014,Kentucky,White,female,10-14 years,113584.0
2014,Kentucky,White,female,15-19 years,118923.0
2014,Kentucky,White,female,20-24 years,126266.0
2014,Kentucky,White,female,25-29 years,118800.0
2014,Kentucky,White,female,30-34 years,122486.0
2014,Kentucky,White,female,35-44 years,244991.0
2014,Kentucky,White,female,45-54 years,276866.0
2014,Kentucky,White,female,5-9 years,115332.0
2014,Kentucky,White,female,55-64 years,271359.0
2014,Kentucky,White,female,65-74 years,190638.0
2014,Kentucky,White,female,75-84 years,102044.0
2014,Kentucky,White,female,85+ years,49436.0
2014,Kentucky,White,female,< 5 years,107858.0
2014,Kentucky,White,male,10-14 years,120775.0
2014,Kentucky,White,male,15-19 years,125033.0
2014,Kentucky,White,male,20-24 years,134672.0
2014,Kentucky,White,male,25-29 years,120416.0
2014,Kentucky,White,male,30-34 years,121342.0
2014,Kentucky,White,male,35-44 years,245828.0
2014,Kentucky,White,male,45-54 years,269443.0
2014,Kentucky,White,male,5-9 years,122749.0
2014,Kentucky,White,male,55-64 years,253663.0
2014,Kentucky,White,male,65-74 years,168658.0
2014,Kentucky,White,male,75-84 years,76057.0
2014,Kentucky,White,male,85+ years,23911.0
2014,Kentucky,White,male,< 5 years,117131.0
2014,Louisiana,Asian or Pacific Islander,female,10-14 years,2900.0
2014,Louisiana,Asian or Pacific Islander,female,15-19 years,3284.0
2014,Louisiana,Asian or Pacific Islander,female,20-24 years,2409.0
2014,Louisiana,Asian or Pacific Islander,female,25-29 years,3927.0
2014,Louisiana,Asian or Pacific Islander,female,30-34 years,3162.0
2014,Louisiana,Asian or Pacific Islander,female,35-44 years,7912.0
2014,Louisiana,Asian or Pacific Islander,female,45-54 years,4099.0
2014,Louisiana,Asian or Pacific Islander,female,5-9 years,2469.0
2014,Louisiana,Asian or Pacific Islander,female,55-64 years,4807.0
2014,Louisiana,Asian or Pacific Islander,female,65-74 years,3243.0
2014,Louisiana,Asian or Pacific Islander,female,75-84 years,418.0
2014,Louisiana,Asian or Pacific Islander,female,85+ years,300.0
2014,Louisiana,Asian or Pacific Islander,female,< 5 years,1595.0
2014,Louisiana,Asian or Pacific Islander,male,10-14 years,2223.0
2014,Louisiana,Asian or Pacific Islander,male,15-19 years,2736.0
2014,Louisiana,Asian or Pacific Islander,male,20-24 years,2973.0
2014,Louisiana,Asian or Pacific Islander,male,25-29 years,3355.0
2014,Louisiana,Asian or Pacific Islander,male,30-34 years,3917.0
2014,Louisiana,Asian or Pacific Islander,male,35-44 years,7095.0
2014,Louisiana,Asian or Pacific Islander,male,45-54 years,3969.0
2014,Louisiana,Asian or Pacific Islander,male,5-9 years,2711.0
2014,Louisiana,Asian or Pacific Islander,male,55-64 years,3980.0
2014,Louisiana,Asian or Pacific Islander,male,65-74 years,2245.0
2014,Louisiana,Asian or Pacific Islander,male,75-84 years,508.0
2014,Louisiana,Asian or Pacific Islander,male,85+ years,140.0
2014,Louisiana,Asian or Pacific Islander,male,< 5 years,2298.0
2014,Louisiana,Black or African American,female,10-14 years,59831.0
2014,Louisiana,Black or African American,female,15-19 years,56301.0
2014,Louisiana,Black or African American,female,20-24 years,65892.0
2014,Louisiana,Black or African American,female,25-29 years,58445.0
2014,Louisiana,Black or African American,female,30-34 years,58928.0
2014,Louisiana,Black or African American,female,35-44 years,96235.0
2014,Louisiana,Black or African American,female,45-54 years,98271.0
2014,Louisiana,Black or African American,female,5-9 years,58747.0
2014,Louisiana,Black or African American,female,55-64 years,93358.0
2014,Louisiana,Black or African American,female,65-74 years,52545.0
2014,Louisiana,Black or African American,female,75-84 years,26502.0
2014,Louisiana,Black or African American,female,85+ years,9397.0
2014,Louisiana,Black or African American,female,< 5 years,56505.0
2014,Louisiana,Black or African American,male,10-14 years,57314.0
2014,Louisiana,Black or African American,male,15-19 years,59070.0
2014,Louisiana,Black or African American,male,20-24 years,66204.0
2014,Louisiana,Black or African American,male,25-29 years,52480.0
2014,Louisiana,Black or African American,male,30-34 years,48112.0
2014,Louisiana,Black or African American,male,35-44 years,85677.0
2014,Louisiana,Black or African American,male,45-54 years,85350.0
2014,Louisiana,Black or African American,male,5-9 years,62705.0
2014,Louisiana,Black or African American,male,55-64 years,78549.0
2014,Louisiana,Black or African American,male,65-74 years,39627.0
2014,Louisiana,Black or African American,male,75-84 years,15217.0
2014,Louisiana,Black or African American,male,85+ years,4196.0
2014,Louisiana,Black or African American,male,< 5 years,56726.0
2014,Louisiana,White,female,10-14 years,82577.0
2014,Louisiana,White,female,15-19 years,83353.0
2014,Louisiana,White,female,20-24 years,95934.0
2014,Louisiana,White,female,25-29 years,101458.0
2014,Louisiana,White,female,30-34 years,99309.0
2014,Louisiana,White,female,35-44 years,178634.0
2014,Louisiana,White,female,45-54 years,200975.0
2014,Louisiana,White,female,5-9 years,87618.0
2014,Louisiana,White,female,55-64 years,201856.0
2014,Louisiana,White,female,65-74 years,141203.0
2014,Louisiana,White,female,75-84 years,80982.0
2014,Louisiana,White,female,85+ years,37730.0
2014,Louisiana,White,female,< 5 years,84519.0
2014,Louisiana,White,male,10-14 years,91755.0
2014,Louisiana,White,male,15-19 years,91497.0
2014,Louisiana,White,male,20-24 years,97468.0
2014,Louisiana,White,male,25-29 years,101733.0
2014,Louisiana,White,male,30-34 years,104125.0
2014,Louisiana,White,male,35-44 years,183254.0
2014,Louisiana,White,male,45-54 years,198007.0
2014,Louisiana,White,male,5-9 years,86256.0
2014,Louisiana,White,male,55-64 years,193891.0
2014,Louisiana,White,male,65-74 years,127240.0
2014,Louisiana,White,male,75-84 years,60305.0
2014,Louisiana,White,male,85+ years,19776.0
2014,Louisiana,White,male,< 5 years,87687.0
2014,Maine,Asian or Pacific Islander,female,10-14 years,521.0
2014,Maine,Asian or Pacific Islander,female,15-19 years,844.0
2014,Maine,Asian or Pacific Islander,female,20-24 years,922.0
2014,Maine,Asian or Pacific Islander,female,25-29 years,218.0
2014,Maine,Asian or Pacific Islander,female,30-34 years,921.0
2014,Maine,Asian or Pacific Islander,female,35-44 years,1446.0
2014,Maine,Asian or Pacific Islander,female,45-54 years,1366.0
2014,Maine,Asian or Pacific Islander,female,5-9 years,562.0
2014,Maine,Asian or Pacific Islander,female,55-64 years,1326.0
2014,Maine,Asian or Pacific Islander,female,65-74 years,491.0
2014,Maine,Asian or Pacific Islander,female,75-84 years,82.0
2014,Maine,Asian or Pacific Islander,female,85+ years,0.0
2014,Maine,Asian or Pacific Islander,female,< 5 years,251.0
2014,Maine,Asian or Pacific Islander,male,10-14 years,318.0
2014,Maine,Asian or Pacific Islander,male,15-19 years,522.0
2014,Maine,Asian or Pacific Islander,male,20-24 years,544.0
2014,Maine,Asian or Pacific Islander,male,25-29 years,248.0
2014,Maine,Asian or Pacific Islander,male,30-34 years,567.0
2014,Maine,Asian or Pacific Islander,male,35-44 years,1300.0
2014,Maine,Asian or Pacific Islander,male,45-54 years,926.0
2014,Maine,Asian or Pacific Islander,male,5-9 years,287.0
2014,Maine,Asian or Pacific Islander,male,55-64 years,381.0
2014,Maine,Asian or Pacific Islander,male,65-74 years,304.0
2014,Maine,Asian or Pacific Islander,male,75-84 years,0.0
2014,Maine,Asian or Pacific Islander,male,85+ years,0.0
2014,Maine,Asian or Pacific Islander,male,< 5 years,100.0
2014,Maine,Black or African American,female,10-14 years,992.0
2014,Maine,Black or African American,female,15-19 years,730.0
2014,Maine,Black or African American,female,20-24 years,851.0
2014,Maine,Black or African American,female,25-29 years,851.0
2014,Maine,Black or African American,female,30-34 years,843.0
2014,Maine,Black or African American,female,35-44 years,931.0
2014,Maine,Black or African American,female,45-54 years,61.0
2014,Maine,Black or African American,female,5-9 years,1321.0
2014,Maine,Black or African American,female,55-64 years,302.0
2014,Maine,Black or African American,female,65-74 years,240.0
2014,Maine,Black or African American,female,75-84 years,0.0
2014,Maine,Black or African American,female,85+ years,0.0
2014,Maine,Black or African American,female,< 5 years,1495.0
2014,Maine,Black or African American,male,10-14 years,734.0
2014,Maine,Black or African American,male,15-19 years,768.0
2014,Maine,Black or African American,male,20-24 years,444.0
2014,Maine,Black or African American,male,25-29 years,690.0
2014,Maine,Black or African American,male,30-34 years,870.0
2014,Maine,Black or African American,male,35-44 years,1276.0
2014,Maine,Black or African American,male,45-54 years,865.0
2014,Maine,Black or African American,male,5-9 years,1149.0
2014,Maine,Black or African American,male,55-64 years,468.0
2014,Maine,Black or African American,male,65-74 years,110.0
2014,Maine,Black or African American,male,75-84 years,45.0
2014,Maine,Black or African American,male,85+ years,0.0
2014,Maine,Black or African American,male,< 5 years,521.0
2014,Maine,White,female,10-14 years,33851.0
2014,Maine,White,female,15-19 years,36943.0
2014,Maine,White,female,20-24 years,35176.0
2014,Maine,White,female,25-29 years,36400.0
2014,Maine,White,female,30-34 years,35789.0
2014,Maine,White,female,35-44 years,74439.0
2014,Maine,White,female,45-54 years,98532.0
2014,Maine,White,female,5-9 years,30580.0
2014,Maine,White,female,55-64 years,104390.0
2014,Maine,White,female,65-74 years,70767.0
2014,Maine,White,female,75-84 years,39575.0
2014,Maine,White,female,85+ years,20239.0
2014,Maine,White,female,< 5 years,27810.0
2014,Maine,White,male,10-14 years,34580.0
2014,Maine,White,male,15-19 years,38505.0
2014,Maine,White,male,20-24 years,37677.0
2014,Maine,White,male,25-29 years,35200.0
2014,Maine,White,male,30-34 years,34674.0
2014,Maine,White,male,35-44 years,72324.0
2014,Maine,White,male,45-54 years,94995.0
2014,Maine,White,male,5-9 years,33346.0
2014,Maine,White,male,55-64 years,97121.0
2014,Maine,White,male,65-74 years,66508.0
2014,Maine,White,male,75-84 years,30363.0
2014,Maine,White,male,85+ years,10991.0
2014,Maine,White,male,< 5 years,29503.0
2014,Maryland,Asian or Pacific Islander,female,10-14 years,11206.0
2014,Maryland,Asian or Pacific Islander,female,15-19 years,10148.0
2014,Maryland,Asian or Pacific Islander,female,20-24 years,12315.0
2014,Maryland,Asian or Pacific Islander,female,25-29 years,14864.0
2014,Maryland,Asian or Pacific Islander,female,30-34 years,17544.0
2014,Maryland,Asian or Pacific Islander,female,35-44 years,35507.0
2014,Maryland,Asian or Pacific Islander,female,45-54 years,27820.0
2014,Maryland,Asian or Pacific Islander,female,5-9 years,10897.0
2014,Maryland,Asian or Pacific Islander,female,55-64 years,21566.0
2014,Maryland,Asian or Pacific Islander,female,65-74 years,14427.0
2014,Maryland,Asian or Pacific Islander,female,75-84 years,5813.0
2014,Maryland,Asian or Pacific Islander,female,85+ years,1818.0
2014,Maryland,Asian or Pacific Islander,female,< 5 years,10302.0
2014,Maryland,Asian or Pacific Islander,male,10-14 years,12060.0
2014,Maryland,Asian or Pacific Islander,male,15-19 years,11639.0
2014,Maryland,Asian or Pacific Islander,male,20-24 years,10597.0
2014,Maryland,Asian or Pacific Islander,male,25-29 years,13957.0
2014,Maryland,Asian or Pacific Islander,male,30-34 years,14133.0
2014,Maryland,Asian or Pacific Islander,male,35-44 years,30877.0
2014,Maryland,Asian or Pacific Islander,male,45-54 years,24496.0
2014,Maryland,Asian or Pacific Islander,male,5-9 years,12114.0
2014,Maryland,Asian or Pacific Islander,male,55-64 years,17907.0
2014,Maryland,Asian or Pacific Islander,male,65-74 years,11806.0
2014,Maryland,Asian or Pacific Islander,male,75-84 years,4414.0
2014,Maryland,Asian or Pacific Islander,male,85+ years,1746.0
2014,Maryland,Asian or Pacific Islander,male,< 5 years,10023.0
2014,Maryland,Black or African American,female,10-14 years,59124.0
2014,Maryland,Black or African American,female,15-19 years,60964.0
2014,Maryland,Black or African American,female,20-24 years,68403.0
2014,Maryland,Black or African American,female,25-29 years,67855.0
2014,Maryland,Black or African American,female,30-34 years,67273.0
2014,Maryland,Black or African American,female,35-44 years,127635.0
2014,Maryland,Black or African American,female,45-54 years,145271.0
2014,Maryland,Black or African American,female,5-9 years,58508.0
2014,Maryland,Black or African American,female,55-64 years,120380.0
